=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2022.12.06 02:05:12 =~=~=~=~=~=~=~=~=~=~=~=
1780.81,-21.34
1780.81,-20.91
1780.81,-21.45
1780.81,-21.13
1780.81,-21.13
1780.81,-22.10
1780.82,-21.13
1780.82,-20.70
1780.82,-20.91
1780.82,-20.91
1780.82,-20.91
1780.82,-20.91
1780.82,-21.99
1780.82,-20.27
1780.82,-20.91
1780.83,-21.02
1780.84,-21.13
1780.84,-20.16
1780.84,-21.45
1780.84,-21.56
1780.84,-21.13
1780.84,-20.91
1780.84,-20.59
1780.84,-21.02
1780.84,-20.91
1780.85,-21.24
1780.85,-19.73
1780.85,-20.91
1780.85,-21.13
1780.85,-20.91
1780.85,-21.34
1780.85,-21.67
1780.85,-20.91
1780.85,-20.05
1780.86,-21.24
1780.86,-20.59
1780.86,-21.13
1780.86,-19.19
1780.86,-21.24
1780.86,-19.94
1780.86,-20.91
1780.86,-21.56
1780.86,-18.00
1780.86,-20.48
1780.87,-20.70
1780.87,-21.34
1780.88,-20.91
1780.88,-21.13
1780.88,-19.94
1780.88,-22.53
1780.88,-20.70
1780.88,-20.48
1780.88,-20.81
1780.89,-20.91
1780.89,-21.13
1780.89,-20.27
1780.89,-20.81
1780.89,-20.91
1780.89,-20.91
1780.89,-21.56
1780.89,-20.91
1780.89,-20.91
1780.90,-19.19
1780.90,-20.91
1780.90,-21.24
1780.90,-20.91
1780.90,-20.91
1780.90,-21.56
1780.90,-21.34
1780.90,-21.13
1780.90,-21.02
1780.90,-21.24
1780.91,-21.13
1780.91,-20.91
1780.91,-21.45
1780.91,-21.13
1780.91,-21.24
1780.91,-20.91
1780.92,-20.81
1780.92,-21.24
1780.92,-21.13
1780.93,-18.97
1780.93,-21.13
1780.93,-20.91
1780.93,-20.27
1780.93,-20.37
1780.93,-21.02
1780.93,-21.34
1780.93,-19.40
1780.93,-20.91
1780.94,-20.91
1780.94,-21.24
1780.94,-20.70
1780.94,-21.45
1780.94,-21.45
1780.94,-20.91
1780.94,-21.24
1780.94,-20.59
1780.94,-20.91
1780.94,-20.48
1780.95,-19.30
1780.95,-20.91
1780.95,-21.13
1780.95,-21.88
1780.95,-21.13
1780.95,-20.91
1780.95,-21.24
1780.95,-20.91
1780.95,-20.59
1780.97,-21.56
1780.97,-21.56
1780.97,-21.24
1780.97,-21.13
1780.97,-20.91
1780.97,-21.24
1780.97,-21.24
1780.97,-20.91
1780.97,-21.56
1780.98,-20.91
1780.98,-20.48
1780.98,-21.02
1780.98,-20.16
1780.98,-19.51
1780.98,-20.91
1780.98,-21.24
1780.98,-21.34
1780.98,-21.02
1780.98,-20.91
1780.99,-21.67
1780.99,-20.59
1780.99,-20.91
1780.99,-20.91
1780.99,-21.02
1780.99,-21.02
1780.99,-20.37
1780.99,-21.56
1780.99,-20.91
1781.00,-21.24
1781.00,-19.51
1781.00,-21.02
1781.00,-20.91
1781.01,-20.48
1781.01,-20.27
1781.01,-21.24
1781.01,-20.91
1781.01,-19.51
1781.02,-18.76
1781.02,-20.91
1781.02,-21.34
1781.02,-21.13
1781.02,-21.24
1781.02,-19.84
1781.02,-20.37
1781.02,-21.45
1781.02,-21.67
1781.02,-20.91
1781.03,-21.02
1781.03,-21.13
1781.03,-21.45
1781.03,-20.91
1781.03,-20.91
1781.03,-21.56
1781.03,-21.34
1781.03,-21.24
1781.03,-20.91
1781.04,-20.91
1781.04,-20.37
1781.04,-21.56
1781.04,-18.54
1781.04,-20.91
1781.04,-21.02
1781.04,-20.91
1781.04,-21.45
1781.05,-20.59
1781.06,-21.34
1781.06,-20.27
1781.06,-20.91
1781.06,-21.56
1781.06,-21.13
1781.06,-19.30
1781.06,-21.02
1781.06,-21.45
1781.06,-21.24
1781.06,-21.34
1781.07,-20.91
1781.07,-21.56
1781.07,-21.13
1781.07,-20.91
1781.07,-21.02
1781.07,-21.56
1781.07,-21.13
1781.07,-21.45
1781.07,-20.59
1781.08,-20.37
1781.08,-20.91
1781.08,-20.91
1781.08,-21.13
1781.08,-20.70
1781.08,-19.30
1781.08,-20.91
1781.08,-20.91
1781.08,-20.91
1781.09,-20.70
1781.09,-21.56
1781.10,-19.19
1781.10,-20.16
1781.10,-21.13
1781.10,-21.02
1781.10,-21.13
1781.10,-21.13
1781.10,-21.02
1781.10,-21.02
1781.11,-21.24
1781.11,-20.91
1781.11,-21.13
1781.11,-21.34
1781.11,-20.81
1781.11,-20.91
1781.11,-20.91
1781.11,-21.45
1781.11,-20.91
1781.12,-20.91
1781.12,-20.37
1781.12,-21.02
1781.12,-21.02
1781.12,-21.34
1781.12,-21.34
1781.12,-19.51
1781.12,-20.91
1781.12,-19.40
1781.13,-21.45
1781.13,-20.91
1781.13,-21.13
1781.13,-19.30
1781.13,-20.91
1781.13,-21.24
1781.14,-19.08
1781.14,-20.91
1781.14,-21.02
1781.14,-21.56
1781.15,-20.91
1781.15,-21.13
1781.15,-19.08
1781.15,-21.02
1781.15,-21.67
1781.15,-20.16
1781.15,-20.81
1781.15,-20.91
1781.15,-21.56
1781.16,-20.91
1781.16,-20.91
1781.16,-20.16
1781.16,-20.91
1781.16,-21.02
1781.16,-21.02
1781.16,-21.13
1781.16,-19.19
1781.16,-21.78
1781.17,-19.73
1781.17,-20.81
1781.17,-21.34
1781.17,-21.02
1781.17,-20.91
1781.17,-21.24
1781.17,-19.73
1781.17,-20.81
1781.17,-20.91
1781.18,-21.24
1781.19,-20.91
1781.19,-21.24
1781.19,-19.84
1781.19,-19.73
1781.19,-21.13
1781.19,-21.24
1781.19,-21.45
1781.19,-20.81
1781.19,-20.91
1781.20,-20.91
1781.20,-21.24
1781.20,-20.16
1781.20,-20.91
1781.20,-21.45
1781.20,-21.13
1781.20,-21.24
1781.20,-20.91
1781.20,-19.19
1781.21,-21.24
1781.21,-19.73
1781.21,-20.91
1781.21,-21.34
1781.21,-21.56
1781.21,-21.02
1781.21,-21.56
1781.21,-19.94
1781.21,-20.91
1781.21,-20.91
1781.22,-19.94
1781.22,-20.37
1781.23,-21.34
1781.23,-20.91
1781.23,-21.45
1781.23,-20.91
1781.23,-21.02
1781.23,-20.81
1781.23,-19.84
1781.24,-19.19
1781.24,-21.24
1781.24,-21.02
1781.24,-21.24
1781.24,-21.24
1781.24,-20.91
1781.24,-20.27
1781.24,-20.91
1781.24,-21.13
1781.25,-21.45
1781.25,-21.24
1781.25,-20.91
1781.25,-21.24
1781.25,-21.02
1781.25,-21.24
1781.25,-21.88
1781.25,-21.13
1781.25,-21.45
1781.25,-19.40
1781.26,-19.19
1781.26,-21.24
1781.26,-20.91
1781.26,-20.91
1781.26,-21.02
1781.26,-21.88
1781.27,-20.91
1781.27,-20.91
1781.27,-21.45
1781.28,-21.99
1781.28,-20.91
1781.28,-21.24
1781.28,-21.67
1781.28,-21.24
1781.28,-20.91
1781.28,-20.37
1781.28,-21.02
1781.28,-19.62
1781.29,-21.24
1781.29,-21.45
1781.29,-21.56
1781.29,-19.19
1781.29,-20.91
1781.29,-20.91
1781.29,-21.45
1781.29,-21.24
1781.29,-21.45
1781.29,-20.37
1781.30,-21.24
1781.30,-19.08
1781.30,-21.13
1781.30,-20.91
1781.30,-21.02
1781.30,-19.51
1781.30,-19.19
1781.30,-20.70
1781.30,-21.24
1781.32,-19.40
1781.32,-20.91
1781.32,-21.24
1781.32,-21.45
1781.32,-21.45
1781.32,-21.13
1781.32,-19.30
1781.32,-21.34
1781.32,-21.02
1781.33,-20.81
1781.33,-21.45
1781.33,-21.24
1781.33,-22.42
1781.33,-20.91
1781.33,-21.67
1781.33,-20.91
1781.33,-20.91
1781.33,-21.13
1781.33,-20.91
1781.34,-20.91
1781.34,-21.02
1781.34,-21.13
1781.34,-21.02
1781.34,-20.59
1781.34,-21.24
1781.34,-20.05
1781.34,-21.13
1781.34,-21.24
1781.35,-20.81
1781.35,-21.56
1781.35,-21.24
1781.35,-20.91
1781.36,-21.88
1781.36,-21.56
1781.36,-21.67
1781.36,-21.45
1781.36,-21.13
1781.37,-20.91
1781.37,-21.13
1781.37,-22.31
1781.37,-21.13
1781.37,-21.02
1781.37,-18.97
1781.37,-20.91
1781.37,-21.99
1781.37,-21.45
1781.37,-22.10
1781.38,-21.24
1781.38,-21.45
1781.38,-20.37
1781.38,-21.24
1781.38,-20.91
1781.38,-21.02
1781.38,-21.24
1781.38,-21.45
1781.38,-20.91
1781.39,-20.59
1781.39,-21.13
1781.39,-21.24
1781.39,-21.02
1781.39,-20.81
1781.39,-19.94
1781.39,-20.91
1781.39,-21.34
1781.40,-20.91
1781.41,-19.19
1781.41,-20.91
1781.41,-21.24
1781.41,-20.91
1781.41,-20.81
1781.41,-20.91
1781.41,-21.67
1781.41,-21.45
1781.41,-21.56
1781.41,-19.19
1781.42,-21.34
1781.42,-20.91
1781.42,-19.40
1781.42,-20.81
1781.42,-21.24
1781.42,-19.73
1781.42,-21.02
1781.42,-21.45
1781.42,-20.16
1781.43,-20.16
1781.43,-21.34
1781.43,-21.34
1781.43,-19.51
1781.43,-21.24
1781.43,-21.34
1781.43,-21.24
1781.43,-21.02
1781.43,-20.91
1781.44,-21.24
1781.44,-21.67
1781.45,-20.91
1781.45,-21.88
1781.45,-20.91
1781.45,-20.91
1781.45,-21.02
1781.45,-20.91
1781.45,-21.13
1781.45,-20.70
1781.46,-21.99
1781.46,-19.40
1781.46,-21.02
1781.46,-21.67
1781.46,-21.24
1781.46,-21.56
1781.46,-21.24
1781.46,-21.13
1781.46,-21.45
1781.47,-19.62
1781.47,-21.24
1781.47,-21.02
1781.47,-21.45
1781.47,-21.24
1781.47,-20.91
1781.47,-20.91
1781.47,-21.45
1781.47,-21.02
1781.48,-22.21
1781.48,-20.27
1781.48,-21.13
1781.48,-19.51
1781.48,-20.91
1781.48,-21.34
1781.49,-21.13
1781.49,-21.24
1781.49,-21.02
1781.49,-20.91
1781.50,-20.48
1781.50,-20.91
1781.50,-21.67
1781.50,-21.02
1781.50,-21.24
1781.50,-21.02
1781.50,-20.91
1781.50,-21.45
1781.50,-21.13
1781.51,-21.13
1781.51,-20.91
1781.51,-20.91
1781.51,-21.02
1781.51,-20.91
1781.51,-21.24
1781.51,-20.91
1781.51,-21.13
1781.51,-21.02
1781.52,-21.67
1781.52,-19.62
1781.52,-21.02
1781.52,-21.56
1781.52,-21.45
1781.52,-22.42
1781.52,-20.27
1781.52,-20.91
1781.52,-21.45
1781.53,-21.02
1781.54,-20.37
1781.54,-21.02
1781.54,-20.91
1781.54,-21.13
1781.54,-19.62
1781.54,-20.91
1781.54,-21.02
1781.54,-21.45
1781.54,-19.19
1781.55,-21.24
1781.55,-21.56
1781.55,-20.91
1781.55,-19.19
1781.55,-19.51
1781.55,-21.24
